Name,Category,EarliestLicDate,Expires,FullAddress,Neighbourhood,LAT,LONG,gislink,IssuedYear,ExpiredYear
FAIRSTONE FINANCIAL INC,Business Services,20121211,20221231,"150-2950 DOUGLAS ST
VICTORIA BC  V8T 4N4",Burnside,48.44303612,-123.3705246,10736018,2012,2022
FASTENAL COMPANY,Business Services,20210119,20221231,"2111 DOUGLAS ST
VICTORIA BC  V8T 4L2",Burnside,48.43297789,-123.3640178,1013020,2021,2022
FIVE BEHAVIOR & EDUCATION,Business Services,20210823,20221231,"101-367 BURNSIDE RD E
VICTORIA BC  V9A 1A7",Burnside,48.44739269,-123.3810285,11752002,2021,2022
FIX HEALTHCARE,Business Services,20151105,20221231,"2958 JUTLAND RD
VICTORIA BC  V8T 5K6",Burnside,48.43939734,-123.3789964,10727154,2015,2022
FLOFORM COUNTERTOPS,Business Services,20190124,20221231,"201-620 FINLAYSON ST
VICTORIA BC  V8T 5C8",Burnside,48.44498549,-123.3726879,10737021,2019,2022
FOCAL ENGINEERING INC,Business Services,20190308,20221231,"467 JOHN ST
VICTORIA BC  V8T 5H1",Burnside,48.43563985,-123.373743,017-727-731,2019,2022
FREEDOM ACCOUNTING INC,Business Services,20140129,20221231,"766 HILLSIDE AVE
VICTORIA BC  V8T 1Z6",Burnside,48.43925189,-123.3641702,9695014,2014,2022
FUNCTION FOX,Business Services,20130114,20221231,"2-415 DUNEDIN ST
VICTORIA BC  V8T 5G8",Burnside,48.44052092,-123.3760621,023-874-139,2013,2022
FUTURA PROPERTIES LTD,Business Services,20120104,20221231,"205-2840 NANAIMO ST
VICTORIA BC  V8T 4W9",Burnside,48.44063382,-123.3657088,9692024,2012,2022
GEAZONE,Business Services,20120113,20221231,"3-625 HILLSIDE AVE
VICTORIA BC  V8T 1Z1",Burnside,48.43759841,-123.3691153,026-284-103,2012,2022
GEMSTONE PICTURES INC,Business Services,20200122,20201231,"780 KINGS RD
VICTORIA BC  V8T 5A2",Burnside,48.43732749,-123.3636743,9696022,2020,2020
GEOVERRA INC,Business Services,20220414,20221231,"795 MARKET ST
VICTORIA BC  V8T 1Z6",Burnside,48.43925189,-123.3641702,9695014,2022,2022
GHOSTIT,Business Services,20200128,20221231,"2-2328 GOVERNMENT ST
VICTORIA BC  V8T 5G5",Burnside,48.43470911,-123.3678901,1054020,2020,2022
GIBRALTAR MANAGEMENT LTD,Business Services,20121130,20221231,"201-2840 NANAIMO ST
VICTORIA BC  V8T 4W9",Burnside,48.44063382,-123.3657088,9692024,2012,2022
GRAPHIC KNIGHTS SERVICE BUREAU LTD,Business Services,20121220,20221231,"564 HILLSIDE AVE
VICTORIA BC  V8T 1Y9",Burnside,48.43772996,-123.370863,10712019,2012,2022
GREY CABIN WINDOW COVERINGS,Business Services,20220408,20221231,"277-2950 DOUGLAS ST
VICTORIA BC  V8T 4N4",Burnside,48.44303612,-123.3705246,10736018,2022,2022
H2 ACCELERATOR,Business Services,20120126,20221231,"606 PEMBROKE ST
VICTORIA BC  V8T 1H6",Burnside,48.43285961,-123.3667773,1051013,2012,2022
HAMILTON HOPS & GRAPES,Business Services,20120117,20221231,"464 BURNSIDE RD E
VICTORIA BC  V8T 2X2",Burnside,48.44568295,-123.3763433,10742010,2012,2022
HDD BROKER LLC,Business Services,20210610,20221231,"202-2610 DOUGLAS ST
VICTORIA BC  V8T 4M1",Burnside,48.43668124,-123.3664445,9698007,2021,2022
HEART TO HOME MEALS,Business Services,20220311,20221231,"627 DUNEDIN ST
VICTORIA BC  V8T 2L7",Burnside,48.44134507,-123.3711588,10729004,2022,2022
HEIRLOOM LINENS,Business Services,20121211,20221231,"747 DISCOVERY ST
VICTORIA BC  V8T 1H1",Burnside,48.4317022,-123.3629765,1015002,2012,2022
HUB INTERNATIONAL CANADA WEST UIC,Business Services,20120117,20221231,"2640 DOUGLAS ST
VICTORIA BC  V8T 4M1",Burnside,48.43741872,-123.3668784,9698002,2012,2022
IN THE CLOUD WITH JEN,Business Services,20211110,20221231,"550-2950 DOUGLAS ST
VICTORIA BC  V8T 4N4",Burnside,48.44303612,-123.3705246,10736018,2021,2022
ISLAND CHOICE INSURANCE BROKERS,Business Services,20210120,20211231,"755 QUEENS AVE
VICTORIA BC  V8T 1M2",Burnside,48.43385376,-123.3630638,V00121018,2021,2021
ISLAND GRAPHICS LTD,Business Services,20121126,20221231,"10-1950 GOVERNMENT ST
VICTORIA BC  V8T 4N8",Burnside,48.43146771,-123.367867,1057008,2012,2022
ISLAND REALM REAL ESTATE LTD,Business Services,20220329,20221231,"502 PEMBROKE ST
VICTORIA BC  V8T 1H4",Burnside,48.43293092,-123.3693809,V00541029,2022,2022
ISLAND UNITY CARE STAFFING SOLUTIONS,Business Services,20200316,20201231,"2031 STORE ST
VICTORIA BC  V8T 5L9",Burnside,48.43227105,-123.3693538,V00561017,2020,2020
ISLANDER ENGINEERING LTD,Business Services,20170214,20211231,"623 DISCOVERY ST
VICTORIA BC  V8T 5G4",Burnside,48.43157529,-123.3661104,1049001,2017,2021
JAN-PRO VANCOUVER ISLAND,Business Services,20210420,20221231,"B-3030 NANAIMO ST
VICTORIA BC  V8T 4Z1",Burnside,48.44351611,-123.366795,9689003,2021,2022
JENNY MARTIN DESIGN,Business Services,20130108,20221231,"206-620 FINLAYSON ST
VICTORIA BC  V8T 5C8",Burnside,48.44498549,-123.3726879,10737021,2013,2022
KASIAN ARCHITECTURE INTERIOR,Business Services,20180705,20221231,"2031 STORE ST
VICTORIA BC  V8T 5L9",Burnside,48.43227105,-123.3693538,V00561017,2018,2022
KEITH DAGG CONSULTING INC,Business Services,20120113,20221231,"2101 GOVERNMENT ST
VICTORIA BC  V8T 4P2",Burnside,48.43285961,-123.3667773,1051013,2012,2022
KELLER WILLIAMS REALTY VANCENTRAL,Business Services,20200825,20221231,"550-2950 DOUGLAS ST
VICTORIA BC  V8T 4N4",Burnside,48.44303612,-123.3705246,10736018,2020,2022
KORS & ASSOCIATES,Business Services,20130108,20221231,"739 KINGS RD
VICTORIA BC  V8T 1W4",Burnside,48.43660882,-123.3640882,9699002,2013,2022
KORS DEVELOPMENT SERVICES INC,Business Services,20150205,20221231,"201-739 KINGS RD
VICTORIA BC  V8T 1W4",Burnside,48.43660882,-123.3640882,9699002,2015,2022
LABELMAKERS WEST,Business Services,20120118,20221231,"G-511 DAVID ST
VICTORIA BC  V8T 2C7",Burnside,48.4377237,-123.3726613,10712002,2012,2022
LEFEVRE & CO PROPERTY AGENTS LTD,Business Services,20161229,20221231,"502 PEMBROKE ST
VICTORIA BC  V8T 1H4",Burnside,48.43293092,-123.3693809,V00541029,2016,2022
LEHIGH NORTHWEST MATERIALS LTD,Business Services,20130103,20221231,"E-343 BAY ST
VICTORIA BC  V8T 1P5",Burnside,48.43404605,-123.3757749,10717006,2013,2022
LIGHTHOUSE LABS,Business Services,20160620,20221231,"2031 STORE ST
VICTORIA BC  V8T 5L9",Burnside,48.43227105,-123.3693538,V00561017,2016,2022
LIMBIC MEDIA,Business Services,20190122,20221231,"2-740 DISCOVERY ST
VICTORIA BC  V8T 1H2",Burnside,48.43221291,-123.3629946,1014016,2019,2022
LINCOLN PROPERTIES LTD,Business Services,20120315,20221231,"A-601 DISCOVERY ST
VICTORIA BC  V8T 5G4",Burnside,48.43157529,-123.3661104,1049001,2012,2022
MEDIAONE MULTIMEDIA INC,Business Services,20120125,20221231,"G-587 BAY ST
VICTORIA BC  V8T 1P5",Burnside,48.43540729,-123.3698763,1054017,2012,2022
MEGSON FITZPATRICK INSURANCE,Business Services,20210226,20221231,"710 REDBRICK ST
VICTORIA BC  V8T 5J3",Burnside,48.44458763,-123.3682586,V06851012,2021,2022
MEGSON FITZPATRICK INSURANCE SERVICES,Business Services,20170228,20221231,"100-710 REDBRICK ST
VICTORIA BC  V8T 5J3",Burnside,48.44458763,-123.3682586,V06851012,2017,2022
METROPOL INDUSTRIES INC,Business Services,20130730,20211231,"2110 STORE ST
VICTORIA BC  V8T 4R4",Burnside,48.43324033,-123.3701375,V00771030,2013,2021
MILROY ENGINEERING LTD,Business Services,20121224,20221231,"564 JOHN ST
VICTORIA BC  V8T 1T6",Burnside,48.43684802,-123.370991,10713016,2012,2022
MUNIWORTH INNOVATIONS INC,Business Services,20181108,20221231,"2031 STORE ST
VICTORIA BC  V8T 5L9",Burnside,48.43227105,-123.3693538,V00561017,2018,2022
NATIONAL MONEY MART INC,Business Services,20121128,20221231,"401 GARBALLY RD
VICTORIA BC  V8T 5M3",Burnside,48.4395146,-123.375952,10726021,2012,2022
NETROMEDIA STREAMING SERVICES LTD,Business Services,20181017,20221231,"795 MARKET ST
VICTORIA BC  V8T 1Z6",Burnside,48.43925189,-123.3641702,9695014,2018,2022
NIRVANA PET RESORT,Business Services,20120104,20221231,"8-1950 GOVERNMENT ST
VICTORIA BC  V8T 4N8",Burnside,48.43146771,-123.367867,1057008,2012,2022
NORTH WEST ENVIRONMENTAL GROUP LTD,Business Services,20121220,20221231,"103-415 GORGE RD E
VICTORIA BC  V8T 2W1",Burnside,48.44124135,-123.3756488,10748001,2012,2022
NOTARIES ON DOUGLAS,Business Services,20120113,20221231,"2420 DOUGLAS ST
VICTORIA BC  V8T 4L7",Burnside,48.43555903,-123.3657931,1053004,2012,2022
ORIGEN AIR SYSTEMS LTD.,Business Services,20220114,20221231,"637 BAY ST
VICTORIA BC  V8T 5L2",Burnside,48.43556913,-123.3667595,1053001,2022,2022
PACIFIC AUDIO WORKS,Business Services,20120127,20221231,"3119 STEELE ST
VICTORIA BC  V8Z 3N7",Burnside,48.4460032,-123.3743114,10738040,2012,2022
PACIFIC GEOTECH SYSTEMS LTD,Business Services,20121211,20221231,"2404 DOUGLAS ST
VICTORIA BC  NCA",Burnside,48.43534187,-123.3662328,1053125,2012,2022
PACIFIC RIM INTERIORS LTD,Business Services,20160304,20221231,"560 DAVID ST
VICTORIA BC  V8T 2C8",Burnside,48.43851907,-123.3712091,10711015,2016,2022
PADGETT BUSINESS SERVICES,Business Services,20130108,20221231,"2531 GOVERNMENT ST
VICTORIA BC  V8T 4P6",Burnside,48.43678743,-123.3669485,9698019,2013,2022
PARAMOUNT COASTAL DESIGNS LTD,Business Services,20200615,20221231,"3-416 GARBALLY RD
VICTORIA BC  V8T 2K1",Burnside,48.44036994,-123.375408,018-502-024,2020,2022
PASSAGE WELLNESS & ACUPUNCTURE,Business Services,20181001,20221231,"205-661 BURNSIDE RD E
VICTORIA BC  V8T 2X9",Burnside,48.44230903,-123.3705526,10730009,2018,2022
PASSION SPORTS INC,Business Services,20120117,20221231,"12-1950 GOVERNMENT ST
VICTORIA BC  V8T 4N8",Burnside,48.43146771,-123.367867,1057008,2012,2022
PAWS-4-GROOMING,Business Services,20180620,20221231,"8-1950 GOVERNMENT ST
VICTORIA BC  V8T 4N8",Burnside,48.43146771,-123.367867,1057008,2018,2022
PBX ENGINEERING LTD,Business Services,20131206,20221231,"201-2612 BRIDGE ST
VICTORIA BC  V8T 4S9",Burnside,48.43653971,-123.3734922,10720009,2013,2022
PIM CONSULTING CANADA,Business Services,20190104,20221231,"550-2950 DOUGLAS ST
VICTORIA BC  V8T 4N4",Burnside,48.44303612,-123.3705246,10736018,2019,2022
PLANTARIUM VENTURES LTD,Business Services,20121211,20221231,"2510 DOUGLAS ST
VICTORIA BC  V8T 4M1",Burnside,48.43595074,-123.3661273,9698011,2012,2022
PLATINUM KEY PROPERTIES GROUP,Business Services,20181213,20191231,"101-2631 DOUGLAS ST
VICTORIA BC  V8T 5L7",Burnside,48.43763081,-123.3654311,9696076,2018,2019
PRO SHOP SOUND & LIGHTING LTD,Business Services,20120403,20221231,"464 BAY ST
VICTORIA BC  V8T 5H2",Burnside,48.43563985,-123.373743,017-727-600,2012,2022
QUADRATIC SOUND,Business Services,20200511,20211231,"3-740 DISCOVERY ST
VICTORIA BC  V8T 1H2",Burnside,48.43221291,-123.3629946,1014016,2020,2021
QUADRATIC SOUND,Business Services,20220705,20221231,"655 QUEENS AVE
VICTORIA BC  V8T 1L9",Burnside,48.43386333,-123.3658212,1052003,2022,2022
R P S RETIREMENT PLANNING SERVICES LTD,Business Services,20120224,20211231,"200-755 QUEENS AVE
VICTORIA BC  V8T 1M2",Burnside,48.43384633,-123.3629405,1012007,2012,2021
RAIN COAST PRINT AND DIGITAL,Business Services,20190830,20221231,"2504 DOUGLAS ST
VICTORIA BC  V8T 4M1",Burnside,48.43595074,-123.3661273,9698011,2019,2022
RALMAX GROUP HOLDINGS LTD,Business Services,20170214,20221231,"A-343 BAY ST
VICTORIA BC  V8T 1P5",Burnside,48.43404605,-123.3757749,10717006,2017,2022
RANDALL NORTH REAL ESTATE SERVICES INC,Business Services,20130110,20221231,"D-485 GARBALLY RD
VICTORIA BC  V8T 2J9",Burnside,48.44010177,-123.3737388,10726004,2013,2022
RDH BUILDING SCIENCE INC,Business Services,20190708,20221231,"602-740 HILLSIDE AVE
VICTORIA BC  V8T 1Z4",Burnside,48.43903393,-123.3656138,V06941011,2019,2022
RE/MAX GENERATION,Business Services,20211103,20211231,"770 HILLSIDE AVE
VICTORIA BC  V8T 1Z6",Burnside,48.43925189,-123.3641702,9695014,2021,2021
RE/MAX GENERATION-THE NEAL ESTATE GROUP,Business Services,20120719,20221231,"770 HILLSIDE AVE
VICTORIA BC  V8T 1Z6",Burnside,48.43925189,-123.3641702,9695014,2012,2022
REALFOTO,Business Services,20151123,20221231,"2725 ROCK BAY AVE
VICTORIA BC  V8T 4R8",Burnside,48.43840264,-123.369785,10708001,2015,2022
REALTII VICTORIA,Business Services,20220727,20221231,"2031 STORE ST
VICTORIA BC  V8T 5L9",Burnside,48.43227105,-123.3693538,V00561017,2022,2022
REMAX ALLIANCE ISLAND HOMES GROUP,Business Services,20191022,20211231,"770 HILLSIDE AVE
VICTORIA BC  V8T 1Z6",Burnside,48.43925189,-123.3641702,9695014,2019,2021
REMOVALL REMEDIATION SERVICES LTD,Business Services,20160728,20221231,"506 DAVID ST
VICTORIA BC  V8T 2C8",Burnside,48.43826841,-123.3732675,004-395-301,2016,2022
RHINO LABOUR TEMP SERVICES LTD,Business Services,20130125,20221231,"110A-2950 DOUGLAS ST
VICTORIA BC  V8T 4N4",Burnside,48.44303612,-123.3705246,10736018,2013,2022
RIPTIDE COMPUTER RESOURCES INC,Business Services,20120110,20221231,"2717 ROCK BAY AVE
VICTORIA BC  V8T 4R8",Burnside,48.43821831,-123.3697041,10708018,2012,2022
ROCK BAY INTERIORS INC,Business Services,20220603,20221231,"577 PEMBROKE ST
VICTORIA BC  V8T 1H3",Burnside,48.43246319,-123.3675047,028-693-655,2022,2022
RWDI AIR INC,Business Services,20220502,20221231,"276-2950 DOUGLAS ST
VICTORIA BC  V8T 4N4",Burnside,48.44303612,-123.3705246,10736018,2022,2022
SALUS SYSTEMS LTD,Business Services,20130613,20221231,"301-755 QUEENS AVE
VICTORIA BC  V8T 1M2",Burnside,48.43384633,-123.3629405,1012007,2013,2022
SCHWABTECH,Business Services,20190703,20221231,"2-740 DISCOVERY ST
VICTORIA BC  V8T 1H2",Burnside,48.43221291,-123.3629946,1014016,2019,2022
SCRAP ARTS MUSIC INC.,Business Services,20160120,20221231,"3-3131 DELTA ST
VICTORIA BC  V8Z 1A6",Burnside,48.44577071,-123.3749325,10743019,2016,2022
SHENANIGANS SCREENPRINTING INC,Business Services,20120120,20221231,"5-721 PEMBROKE ST
VICTORIA BC  V8T 1H7",Burnside,48.43253218,-123.3636294,1014023,2012,2022
SHOEBOX BOOKKEEPING LTD,Business Services,20220222,20221231,"2031 STORE ST
VICTORIA BC  V8T 5L9",Burnside,48.43227105,-123.3693538,V00561017,2022,2022
SINO-CANADA INTL COURIER,Business Services,20160406,20211231,"645 DUNEDIN ST
VICTORIA BC  V8T 2L7",Burnside,48.44146606,-123.3702123,10729008,2016,2021
SOURCE ONLINE BOOKKEEPING,Business Services,20190628,20221231,"785 MARKET ST
VICTORIA BC  V8T 0B4",Burnside,48.43925189,-123.3641702,9695014,2019,2022
STICKY BUSINESS INC,Business Services,20120112,20221231,"101-401 GARBALLY RD
VICTORIA BC  V8T 5M3",Burnside,48.4395146,-123.375952,10726021,2012,2022
STRONG CONSTRUCTION GROUP,Business Services,20161216,20221231,"C-2001 DOUGLAS ST
VICTORIA BC  V8T 4K9",Burnside,48.43236053,-123.3641241,1014025,2016,2022
STUDIO ROBAZZO,Business Services,20150306,20221231,"F-2001 DOUGLAS ST
VICTORIA BC  V8T 4K9",Burnside,48.43236053,-123.3641241,1014025,2015,2022
SUBURBIA STUDIOS,Business Services,20200605,20221231,"2101 GOVERNMENT ST
VICTORIA BC  V8T 4P2",Burnside,48.43285961,-123.3667773,1051013,2020,2022
SYNETIC INC.,Business Services,20160302,20221231,"780 KINGS RD
VICTORIA BC  V8T 5A2",Burnside,48.43732749,-123.3636743,9696022,2016,2022
TFA FITNESS INC,Business Services,20220225,20221231,"5-770 BAY ST
VICTORIA BC  V8T 5E4",Burnside,48.43626863,-123.3634288,9699007,2022,2022
THE ALLELES DESIGN STUDIO LTD,Business Services,20150109,20221231,"2510 TURNER ST
VICTORIA BC  V8T 5J2",Burnside,48.43523965,-123.3749866,10718006,2015,2022
THE MAKEHOUSE,Business Services,20140107,20221231,"400-2950 DOUGLAS ST
VICTORIA BC  V8T 4N4",Burnside,48.44303612,-123.3705246,10736018,2014,2022
THE MASTER GROUP,Business Services,20190827,20211231,"575 HILLSIDE AVE
VICTORIA BC  V8T 1Y8",Burnside,48.43734807,-123.3701806,10713008,2019,2021
THE WRIGHT BROTHERS FINANCIAL,Business Services,20120110,20221231,"200-755 QUEENS AVE
VICTORIA BC  V8T 1M2",Burnside,48.43384633,-123.3629405,1012007,2012,2022
THELIVEOFFICE.COM,Business Services,20200715,20221231,"2031 STORE ST
VICTORIA BC  V8T 5L9",Burnside,48.43227105,-123.3693538,V00561017,2020,2022
THENUMBER,Business Services,20151208,20221231,"2725 ROCK BAY AVE
VICTORIA BC  V8T 4R8",Burnside,48.43840264,-123.369785,10708001,2015,2022
TIMELESS WINDOWS CORP.,Business Services,20220414,20221231,"413 HILLSIDE AVE
VICTORIA BC  V8T 1Y6",Burnside,48.4365218,-123.3745116,10720005,2022,2022
TOWPIMP TOWING & JUNK CAR REMOVAL,Business Services,20161005,20221231,"629 DUNEDIN ST
VICTORIA BC  V8T 2L7",Burnside,48.44134507,-123.3711588,10729004,2016,2022
TPM MANAGEMENT LTD,Business Services,20120112,20221231,"765 MARKET ST
VICTORIA BC  V8T 1Z6",Burnside,48.43925189,-123.3641702,9695014,2012,2022
TRADES LABOUR CORPORATION VICTORIA,Business Services,20121205,20221231,"2028 DOUGLAS ST
VICTORIA BC  V8T 4L1",Burnside,48.43234596,-123.3651555,1050013,2012,2022
TRAPEZE COMMUNICATIONS INC,Business Services,20130103,20221231,"2031 STORE ST
VICTORIA BC  V8T 5L9",Burnside,48.43227105,-123.3693538,V00561017,2013,2022
TRIO READY MIX LTD,Business Services,20170329,20221231,"A-343 BAY ST
VICTORIA BC  V8T 1P5",Burnside,48.43404605,-123.3757749,10717006,2017,2022
UNTIL WE MEET AGAIN PET MEMORIAL CENTER,Business Services,20161031,20221231,"A-587 BAY ST
VICTORIA BC  V8T 1P5",Burnside,48.43540729,-123.3698763,1054017,2016,2022
VALTERRA POWER CA LTD,Business Services,20170728,20221231,"201-710 REDBRICK ST
VICTORIA BC  V8T 5J3",Burnside,48.44458763,-123.3682586,V06851012,2017,2022
VAN HOUTTE COFFEE SERVICES INC,Business Services,20121220,20221231,"F-511 DAVID ST
VICTORIA BC  V8T 2C7",Burnside,48.4377237,-123.3726613,10712002,2012,2022
VANCITY LIFE INSURANCES SERVICES LTD,Business Services,20121205,20221231,"3075 DOUGLAS ST
VICTORIA BC  V8T 4N3",Burnside,48.44478653,-123.3700883,9687001,2012,2022
VICTORIA ANIMAL CONTROL SERVICES LTD,Business Services,20130808,20221231,"564 DAVID ST
VICTORIA BC  V8T 2C8",Burnside,48.43851907,-123.3712091,10711015,2013,2022
VICTORIA AUTO BROKERS,Business Services,20200109,20211231,"2031 STORE ST
VICTORIA BC  V8T 5L9",Burnside,48.43227105,-123.3693538,V00561017,2020,2021
VICTORIA HARBOUR FERRY COMPANY LTD,Business Services,20120120,20221231,"A-343 BAY ST
VICTORIA BC  V8T 1P5",Burnside,48.43404605,-123.3757749,10717006,2012,2022
VICTORIA LIPID CLINIC SOCIETY,Business Services,20160112,20221231,"A-601 DISCOVERY ST
VICTORIA BC  V8T 5G4",Burnside,48.43157529,-123.3661104,1049001,2016,2022
VICTORIA TAXI,Business Services,20130115,20221231,"101-3045 DOUGLAS ST
VICTORIA BC  V8T 4N2",Burnside,48.4442272,-123.3697299,9688006,2013,2022
WATT CONSULTING GROUP LTD,Business Services,20180508,20221231,"302-740 HILLSIDE AVE
VICTORIA BC  V8T 1Z4",Burnside,48.43903393,-123.3656138,V06941011,2018,2022
WEST COAST MARINE DIESEL,Business Services,20131231,20221231,"204-2840 NANAIMO ST
VICTORIA BC  V8T 4W9",Burnside,48.44063382,-123.3657088,9692024,2013,2022
WESTERN FINANCIAL GROUP (NETWORK) INC,Business Services,20140124,20221231,"230-2950 DOUGLAS ST
VICTORIA BC  V8T 4N4",Burnside,48.44303612,-123.3705246,10736018,2014,2022
WONG & LIU PROPERTY MANAGEMENT & DEVELOPMENT INC,Business Services,20120309,20221231,"1-416 GARBALLY RD
VICTORIA BC  V8T 2K1",Burnside,48.44036994,-123.375408,018-502-008,2012,2022
WOW! MOBILE BOUTIQUE,Business Services,20181205,20211231,"221-3147 DOUGLAS ST
VICTORIA BC  V8Z 6E3",Burnside,48.44666287,-123.3694716,V06841008,2018,2021
WRIGHT BROS INSURANCE SERVICES INC,Business Services,20120110,20221231,"200-755 QUEENS AVE
VICTORIA BC  V8T 1M2",Burnside,48.43384633,-123.3629405,1012007,2012,2022
ABSOLUTE TURNER ST,Cannabis Related,20181015,20191231,"2520 TURNER ST
VICTORIA BC  V8T 5J2",Burnside,48.43523965,-123.3749866,10718006,2018,2019
BURNSIDE BUDS,Cannabis Related,20181016,20211231,"3175 HARRIET RD
VICTORIA BC  V9A 1T7",Burnside,48.44909733,-123.3844599,11756001,2018,2021
CLARITY CANNABIS,Cannabis Related,20190528,20211231,"1-603 GORGE RD E
VICTORIA BC  V8T 2W7",Burnside,48.43914432,-123.370126,10709001,2019,2021
INTEGRATED PROCESSING INC,Cannabis Related,20200812,20211231,"409 DAVID ST
VICTORIA BC  V8T 2C6",Burnside,48.43731057,-123.3748519,10723011,2020,2021
JIMA CANNABIS,Cannabis Related,20211130,20211231,"2622 DOUGLAS ST
VICTORIA BC  V8T 4M1",Burnside,48.43700276,-123.36658,9698005,2021,2021
KIARO,Cannabis Related,20191224,20211231,"475 GORGE RD E
VICTORIA BC  V8T 2W1",Burnside,48.44056791,-123.3738346,10747003,2019,2021
SELKIRK SENIORS VILLAGE,Care Facility,20170315,20221231,"385 WATERFRONT CRES
VICTORIA BC  V8T 0A7",Burnside,48.44218502,-123.3784472,10727155,2017,2022
ACHIEVEMENT UNLOCKED INC,Computer Services,20220331,20221231,"2031 STORE ST
VICTORIA BC  V8T 5L9",Burnside,48.43227105,-123.3693538,V00561017,2022,2022
APPRECIATION ENGINE INC,Computer Services,20210217,20211231,"2031 STORE ST
VICTORIA BC  V8T 5L9",Burnside,48.43227105,-123.3693538,V00561017,2021,2021
B S L BUSINESS SYSTEMS LUSTRE,Computer Services,20120113,20221231,"566 DAVID ST
VICTORIA BC  V8T 2C8",Burnside,48.43851907,-123.3712091,10711015,2012,2022
CCL TECHNOLOGY SOLUTIONS LTD,Computer Services,20120110,20221231,"2512 BRIDGE ST
VICTORIA BC  V8T 5H3",Burnside,48.43563985,-123.373743,017-727-863,2012,2022
CODENAME ENTERTAINMENT,Computer Services,20180417,20221231,"9-625 ALPHA ST
VICTORIA BC  V8Z 1B5",Burnside,48.44678656,-123.3735736,10738007,2018,2022
ELAN DATA MAKERS,Computer Services,20120110,20221231,"755 HILLSIDE AVE
VICTORIA BC  NCA",Burnside,48.4382606,-123.3651761,9696070,2012,2022
ENKON INFORMATION SYSTEMS INC,Computer Services,20180619,20221231,"502-740 HILLSIDE AVE
VICTORIA BC  V8T 1Z4",Burnside,48.43903393,-123.3656138,V06941011,2018,2022
MYRA SYSTEMS CORP,Computer Services,20121220,20221231,"A-488 BAY ST
VICTORIA BC  V8T 5H2",Burnside,48.43563985,-123.373743,017-727-952,2012,2022
SHIPCONSTRUCTOR SOFTWARE INC,Computer Services,20170502,20221231,"400-401 GARBALLY RD
VICTORIA BC  V8T 5M3",Burnside,48.4395146,-123.375952,10726021,2017,2022
VIVID SOLUTIONS INC,Computer Services,20120124,20221231,"1-2328 GOVERNMENT ST
VICTORIA BC  V8T 5G5",Burnside,48.43470911,-123.3678901,1054020,2012,2022
AECOM CANADA LTD,Contractor,20120112,20221231,"200-415 GORGE RD E
VICTORIA BC  V8T 2W1",Burnside,48.44124135,-123.3756488,10748001,2012,2022
ALL MARINE ELECTRIC LTD,Contractor,20170210,20221231,"340-2950 DOUGLAS ST
VICTORIA BC  V8T 4N4",Burnside,48.44303612,-123.3705246,10736018,2017,2022
ALL TECH FIRE SOLUTIONS INC.,Contractor,20210319,20221231,"2712 ROCK BAY AVE
VICTORIA BC  V8T 4R9",Burnside,48.4379346,-123.3702491,10712015,2021,2022
ALLIANCE ELECTRIC,Contractor,20210203,20211231,"2520 BRIDGE ST
VICTORIA BC  V8T 5H3",Burnside,48.43563985,-123.373743,017-727-847,2021,2021
ANCHOR MARINE ELECTRIC LTD,Contractor,20170127,20221231,"780 SPRUCE AVE
VICTORIA BC  V8T 5A5",Burnside,48.44390028,-123.368728,9688007,2017,2022
